dates,oahu0096_0001,satname
2017-05-19 21:19:19+00:00,34.11092687650662,S2
2017-05-25 20:53:36+00:00,66.08432228847181,L8
2017-06-01 20:59:51+00:00,41.58214000730245,L8
2017-06-02 20:56:37+00:00,61.46969384049715,L7
2017-06-28 21:19:14+00:00,52.458433120229,S2
2017-07-03 21:00:01+00:00,44.28890051903075,L8
2017-07-04 20:56:43+00:00,,L7
2017-07-11 21:02:54+00:00,53.35100324693338,L7
2017-07-12 20:53:52+00:00,,L8
2017-07-18 21:19:17+00:00,,S2
2017-07-19 21:00:06+00:00,47.35774697961045,L8
2017-07-20 20:56:43+00:00,70.63471784375916,L7
2017-07-27 21:02:53+00:00,,L7
2017-08-02 21:19:15+00:00,34.50627919066988,S2
2017-08-05 20:56:41+00:00,73.97570535079038,L7
2017-08-12 21:02:50+00:00,,L7
2017-08-20 21:00:19+00:00,,L8
2017-08-22 21:19:12+00:00,,S2
2017-09-05 21:00:21+00:00,47.82049877151415,L8
2017-09-06 20:56:40+00:00,63.325838742175534,L7
2017-09-11 21:19:07+00:00,,S2
2017-09-14 20:54:10+00:00,67.05531245467363,L8
2017-09-16 21:19:13+00:00,,S2
2017-09-21 21:00:24+00:00,64.06965132069782,L8
2017-09-22 20:56:38+00:00,,L7
2017-09-29 21:02:50+00:00,,L7
2017-09-30 20:54:17+00:00,67.6229803985692,L8
2017-10-01 21:19:00+00:00,52.55331911459107,S2
2017-10-08 20:56:40+00:00,63.14784354572969,L7
2017-10-21 21:19:03+00:00,58.19894551905028,S2
2017-10-26 21:19:15+00:00,44.6066604654754,S2
2017-11-08 21:00:31+00:00,65.1569907051459,L8
2017-11-09 20:56:40+00:00,,L7
2017-11-10 21:19:02+00:00,45.00262968467294,S2
2017-11-15 21:19:14+00:00,54.94132588405666,S2
2017-11-16 21:02:49+00:00,,L7
2017-11-20 21:19:04+00:00,,S2
2017-11-24 21:00:25+00:00,45.54546544107733,L8
2017-11-25 20:56:35+00:00,,L7
2017-12-03 20:54:12+00:00,63.54173980046991,L8
2017-12-05 21:19:11+00:00,38.10903653015296,S2
2017-12-18 21:02:34+00:00,64.65675660597621,L7
2017-12-25 21:19:10+00:00,48.11203951402717,S2
2017-12-27 20:56:17+00:00,,L7
2018-01-03 21:02:22+00:00,64.59230229924262,L7
2018-01-04 20:54:11+00:00,66.04474277040237,L8
2018-01-09 21:19:07+00:00,46.74500263144727,S2
2018-01-12 20:56:03+00:00,58.76765337929512,L7
2018-01-14 21:19:09+00:00,47.10852632786954,S2
2018-01-19 21:02:08+00:00,69.98912470946465,L7
2018-01-20 20:54:03+00:00,67.00941120655013,L8
2018-01-27 21:00:10+00:00,57.347782069002655,L8
2018-01-29 21:19:09+00:00,49.242416509790026,S2
2018-02-05 20:53:55+00:00,50.2375586576272,L8
2018-02-08 21:19:09+00:00,40.96095815932582,S2
2018-02-12 21:00:03+00:00,66.8674925974792,L8
2018-02-20 21:01:42+00:00,68.99169638613775,L7
2018-03-01 20:55:25+00:00,,L7
2018-03-05 21:19:12+00:00,48.51587134047139,S2
2018-03-17 20:55:14+00:00,,L7
2018-03-25 20:53:33+00:00,67.7175019885355,L8
2018-03-25 21:19:14+00:00,47.37157375294642,S2
2018-04-09 21:19:13+00:00,,S2
2018-04-24 21:19:18+00:00,,S2
2018-04-25 21:00:48+00:00,,L7
2018-04-26 20:53:16+00:00,69.92255490263948,L8
2018-05-12 20:53:06+00:00,65.58488929858156,L8
2018-05-19 20:59:12+00:00,53.185347730471086,L8
2018-05-19 21:19:14+00:00,47.18290865171544,S2
2018-05-20 20:54:11+00:00,65.51608647719856,L7
2018-05-24 21:19:18+00:00,,S2
2018-06-03 21:19:17+00:00,46.96124343004432,S2
2018-06-05 20:53:56+00:00,,L7
2018-06-18 21:19:15+00:00,43.92998801232642,S2
2018-06-20 20:59:11+00:00,50.78540715651523,L8
2018-06-23 21:19:16+00:00,36.57584406266795,S2
2018-06-28 21:19:15+00:00,39.68521947836577,S2
2018-06-29 20:53:06+00:00,66.4409483008201,L8
2018-07-06 20:59:20+00:00,55.32939510143844,L8
2018-07-15 20:53:14+00:00,64.65004497514524,L8
2018-07-23 21:19:17+00:00,61.52295426331087,S2
2018-07-28 21:19:13+00:00,47.9155773467832,S2
2018-07-31 20:53:21+00:00,70.03187038065565,L8
2018-08-02 21:19:16+00:00,44.11635237801404,S2
2018-08-07 20:59:36+00:00,,L8
2018-08-07 21:19:11+00:00,41.24079024537433,S2
2018-08-08 20:52:45+00:00,72.25648658576495,L7
2018-08-12 21:19:15+00:00,37.10818453556116,S2
2018-08-16 20:53:30+00:00,65.30205575645292,L8
2018-08-17 21:19:09+00:00,39.05823147156495,S2
2018-08-22 21:19:15+00:00,,S2
2018-09-06 21:19:07+00:00,,S2
2018-09-08 20:59:50+00:00,67.81076240357307,L8
2018-09-09 20:52:06+00:00,55.53931257361416,L7
2018-09-11 21:19:13+00:00,,S2
2018-09-16 21:19:08+00:00,40.57089239492271,S2
2018-09-17 20:53:41+00:00,57.08535502382305,L8
2018-09-24 20:59:55+00:00,55.77431449115812,L8
2018-09-26 21:19:10+00:00,50.608921762859175,S2
2018-10-01 21:19:12+00:00,40.01020256040681,S2
2018-10-19 20:53:55+00:00,63.46680863794539,L8
2018-10-21 21:19:13+00:00,34.020341299466345,S2
2018-10-26 21:19:13+00:00,,S2
2018-10-27 20:50:59+00:00,67.17064526972622,L7
2018-11-03 20:57:00+00:00,67.72810879883004,L7
2018-11-11 21:00:10+00:00,67.06757315761298,L8
2018-11-12 20:50:37+00:00,55.68588068347524,L7
2018-11-19 20:56:38+00:00,,L7
2018-11-20 20:53:59+00:00,67.91971516448592,L8
2018-11-20 21:19:27+00:00,49.52004776864744,S2
2018-11-28 20:50:13+00:00,68.6912076582078,L7
2018-11-30 21:19:26+00:00,,S2
2018-12-05 20:56:13+00:00,63.44631645469535,L7
2018-12-05 21:19:29+00:00,39.07785349037284,S2
2018-12-06 20:53:57+00:00,47.74572297797441,L8
2018-12-14 20:49:47+00:00,70.24591789592999,L7
2018-12-15 21:19:28+00:00,45.21072728695426,S2
2018-12-20 21:19:26+00:00,,S2
2018-12-21 20:55:46+00:00,63.675708981867686,L7
2018-12-22 20:53:56+00:00,59.06544324578236,L8
2018-12-25 21:19:30+00:00,43.00858992688661,S2
2019-01-04 21:19:32+00:00,40.75417423865071,S2
2019-01-07 20:53:55+00:00,60.028716885121504,L8
2019-01-15 20:48:49+00:00,,L7
2019-01-19 21:19:31+00:00,57.32089208451683,S2
2019-01-23 20:53:51+00:00,52.38544036700144,L8
2019-01-30 21:00:00+00:00,66.20285457435146,L8
2019-01-31 20:48:18+00:00,62.17380939939011,L7
2019-02-03 21:19:34+00:00,50.11787950314088,S2
2019-02-07 20:54:17+00:00,45.66460713461336,L7
2019-02-08 20:53:49+00:00,55.16871364179007,L8
2019-02-13 21:19:34+00:00,36.90703472852884,S2
2019-02-23 20:53:48+00:00,,L7
2019-02-23 21:19:33+00:00,57.2327999816852,S2
2019-02-24 20:53:46+00:00,69.64370560504186,L8
2019-03-03 20:59:54+00:00,68.55081879704333,L8
2019-03-04 20:47:20+00:00,,L7
2019-03-05 21:19:32+00:00,50.66396712026638,S2
2019-03-10 21:19:29+00:00,48.934397622582665,S2
2019-03-11 20:53:18+00:00,,L7
2019-03-12 20:53:40+00:00,63.854508602037896,L8
2019-03-20 21:19:32+00:00,62.21505475991863,S2
2019-03-27 20:52:46+00:00,73.15350500919843,L7
2019-03-28 20:53:37+00:00,70.1499658028484,L8
2019-03-30 21:19:34+00:00,39.321221698119125,S2
2019-04-04 20:59:46+00:00,62.5684266475265,L8
2019-04-04 21:19:37+00:00,40.51560678214782,S2
2019-04-05 20:46:16+00:00,69.88297230009077,L7
2019-04-09 21:19:36+00:00,44.859250113384185,S2
2019-04-12 20:52:12+00:00,67.35305058803311,L7
2019-04-13 20:53:32+00:00,65.24977840975382,L8
2019-04-14 21:19:39+00:00,40.8122189802918,S2
2019-04-19 21:19:37+00:00,49.7072460841351,S2
2019-04-21 20:45:41+00:00,,L7
2019-04-24 21:19:41+00:00,37.46923214811621,S2
2019-05-07 20:45:05+00:00,72.63030236549871,L7
2019-05-09 21:19:38+00:00,37.336445123236565,S2
2019-05-15 20:53:38+00:00,68.02746463543356,L8
2019-05-22 20:59:53+00:00,62.341575870256335,L8
2019-05-23 20:44:28+00:00,68.65086584583415,L7
2019-05-31 20:53:47+00:00,65.50982441649137,L8
2019-06-03 21:19:42+00:00,31.882082050086897,S2
2019-06-07 21:00:01+00:00,60.75506274454133,L8
2019-06-15 20:49:49+00:00,65.30770738282588,L7
2019-06-16 20:53:53+00:00,68.77370908301266,L8
2019-06-18 21:19:38+00:00,48.161132594687246,S2
2019-07-08 21:19:39+00:00,,S2
2019-07-17 20:48:36+00:00,,L7
2019-07-18 20:54:00+00:00,64.74188033391829,L8
2019-07-18 21:19:39+00:00,37.42156378842,S2
2019-07-23 21:19:43+00:00,38.5232244465718,S2
2019-07-28 21:19:39+00:00,38.75157548831491,S2
2019-08-02 20:47:58+00:00,60.326541735394585,L7
2019-08-02 21:19:42+00:00,38.121329989507046,S2
2019-08-07 21:19:38+00:00,33.62811523038305,S2
2019-08-10 21:00:21+00:00,57.72666016082305,L8
2019-08-11 20:41:25+00:00,,L7
2019-08-12 21:19:41+00:00,,S2
2019-08-19 20:54:13+00:00,66.55605005765455,L8
2019-08-22 21:19:39+00:00,,S2
2019-08-26 21:00:25+00:00,62.8033833839042,L8
2019-09-04 20:54:16+00:00,70.51654372345926,L8
2019-09-06 21:19:34+00:00,,S2
2019-09-12 20:40:02+00:00,,L7
2019-09-21 21:19:33+00:00,43.07069368372919,S2
2019-09-26 21:19:35+00:00,39.26565146870654,S2
2019-10-01 21:19:35+00:00,39.73481089746223,S2
2019-10-06 20:54:26+00:00,63.75778299810531,L8
2019-10-06 21:19:37+00:00,35.860735137223855,S2
2019-10-13 21:00:37+00:00,55.77313979789365,L8
2019-10-21 20:44:33+00:00,,L7
2019-10-22 20:54:27+00:00,69.8323152034357,L8
2019-10-26 21:19:38+00:00,60.7343802276403,S2
2019-10-29 21:00:38+00:00,56.3483696952548,L8
2019-10-30 20:37:59+00:00,,L7
2019-11-10 21:19:33+00:00,44.54097236229019,S2
2019-11-14 21:00:35+00:00,61.45092086082789,L8
2019-11-23 20:54:22+00:00,66.09204339682155,L8
2019-11-25 21:19:34+00:00,55.89640980520591,S2
2019-11-30 21:00:33+00:00,55.62545985868176,L8
2019-11-30 21:19:29+00:00,38.81180637792196,S2
2019-12-08 20:42:19+00:00,,L7
2019-12-09 20:54:22+00:00,64.56273789041258,L8
2019-12-10 21:19:28+00:00,47.81138961411105,S2
2019-12-15 21:19:29+00:00,44.23063957550122,S2
2019-12-16 21:00:32+00:00,60.72900840451016,L8
2019-12-17 20:35:41+00:00,,L7
2019-12-30 21:19:29+00:00,39.72480180252164,S2
2020-01-01 21:00:27+00:00,,L8
2020-01-04 21:19:29+00:00,48.47889867341384,S2
2020-01-09 20:40:41+00:00,,L7
2020-01-10 20:54:15+00:00,66.08195841438499,L8
2020-01-17 21:00:24+00:00,47.02736198707086,L8
2020-01-18 20:34:03+00:00,56.90087546358411,L7
2020-01-19 21:19:28+00:00,50.60128392472144,S2
2020-01-24 21:19:27+00:00,47.92273464433552,S2
2020-01-25 20:39:54+00:00,54.23575354592502,L7
2020-02-02 21:00:19+00:00,62.742418318673415,L8
2020-02-03 20:33:16+00:00,,L7
2020-02-03 21:19:26+00:00,59.44219656878889,S2
2020-02-08 21:19:29+00:00,40.73600621509668,S2
2020-02-10 20:39:05+00:00,,L7
2020-02-13 21:19:27+00:00,45.88066667698112,S2
2020-02-18 21:19:30+00:00,49.14754419047582,S2
2020-02-27 20:54:02+00:00,65.65376114258956,L8
2020-03-04 21:19:30+00:00,44.47061711078905,S2
2020-03-05 21:00:10+00:00,63.23967302184224,L8
2020-03-14 20:53:55+00:00,59.68461005752408,L8
2020-03-14 21:19:30+00:00,53.62782842643456,S2
2020-03-24 21:19:30+00:00,35.61909882691898,S2
2020-03-29 21:19:32+00:00,36.73759043842113,S2
2020-04-06 20:59:53+00:00,,L8
2020-04-07 20:29:47+00:00,,L7
2020-04-08 21:19:31+00:00,,S2
2020-04-13 21:19:33+00:00,64.25586156710222,S2
2020-04-15 20:53:39+00:00,65.2122197896592,L8
2020-04-18 21:19:29+00:00,42.30287948840133,S2
2020-04-28 21:19:30+00:00,38.99350127722327,S2
2020-04-30 20:34:37+00:00,41.48770653248672,L7
2020-05-01 20:53:31+00:00,64.32937405866475,L8
2020-05-08 20:59:37+00:00,61.21116239586138,L8
2020-05-08 21:19:32+00:00,37.78512161883145,S2
2020-05-13 21:19:39+00:00,47.44364690943589,S2
2020-05-16 20:33:38+00:00,50.240246862036,L7
2020-05-17 20:53:29+00:00,68.36529861295752,L8
2020-05-28 21:19:35+00:00,38.76748882325941,S2
2020-06-01 20:32:41+00:00,63.80679663149963,L7
2020-06-10 20:25:59+00:00,60.591541229688055,L7
2020-06-12 21:19:40+00:00,37.71047965574086,S2
2020-06-17 20:31:45+00:00,,L7
2020-06-17 21:19:37+00:00,40.07140224739084,S2
2020-06-26 20:25:02+00:00,,L7
2020-06-27 21:19:36+00:00,54.44174397084381,S2
2020-07-20 20:53:57+00:00,65.84566574730755,L8
2020-07-27 21:19:37+00:00,40.38809637743408,S2
2020-08-01 21:19:40+00:00,57.72331650680504,S2
2020-08-05 20:54:01+00:00,59.15146634223194,L8
2020-08-06 21:19:37+00:00,40.91350753415526,S2
2020-08-11 21:19:40+00:00,36.33304883272593,S2
2020-08-12 21:00:13+00:00,,L8
2020-08-21 20:54:08+00:00,62.72928502105249,L8
2020-08-28 21:00:22+00:00,45.84040439498094,L8
2020-08-29 20:21:02+00:00,71.72539020095572,L7
2020-08-31 21:19:39+00:00,43.54876713748194,S2
2020-09-05 20:26:46+00:00,,L7
2020-09-05 21:19:37+00:00,39.63885276952407,S2
2020-09-10 21:19:38+00:00,,S2
2020-09-13 21:00:28+00:00,40.32200226724237,L8
2020-09-14 20:19:59+00:00,,L7
2020-09-22 20:54:20+00:00,65.41461359256346,L8
2020-09-25 21:19:37+00:00,41.1088620559459,S2
2020-09-30 20:18:57+00:00,,L7
2020-09-30 21:19:40+00:00,66.40114243412076,S2
2020-10-07 20:24:41+00:00,68.14830080660101,L7
2020-10-10 21:19:40+00:00,,S2
2020-10-15 21:00:34+00:00,51.347377392572,L8
2020-10-15 21:19:38+00:00,40.62580441405384,S2
2020-10-20 21:19:40+00:00,39.34847397465249,S2
2020-10-25 21:19:37+00:00,31.53217415077521,S2
2020-10-31 21:00:33+00:00,54.878741948453936,L8
2020-11-01 20:16:52+00:00,71.79966327471654,L7
2020-11-04 21:19:36+00:00,,S2
2020-11-08 20:22:34+00:00,,L7
2020-11-09 20:54:20+00:00,,L8
2020-11-17 20:15:46+00:00,,L7
2020-12-02 21:00:35+00:00,51.47065292846278,L8
2020-12-03 20:14:36+00:00,,L7
2020-12-04 21:19:33+00:00,,S2
2020-12-10 20:20:16+00:00,,L7
2020-12-14 21:19:30+00:00,73.64983937483447,S2
2020-12-18 21:00:34+00:00,65.66531577748093,L8
2020-12-19 21:19:33+00:00,45.07234551562184,S2
2020-12-24 21:19:31+00:00,,S2
2020-12-27 20:54:22+00:00,60.28330559191895,L8
2020-12-29 21:19:34+00:00,52.53843317559575,S2
2021-01-03 21:00:30+00:00,64.34520389753,L8
2021-01-03 21:19:33+00:00,50.230946541792456,S2
2021-01-04 20:12:17+00:00,,L7
2021-01-11 20:17:58+00:00,67.29571762608575,L7
2021-01-12 20:54:15+00:00,65.84301222019732,L8
2021-01-13 21:19:34+00:00,41.93569101019814,S2
2021-01-19 21:00:23+00:00,42.60371575976612,L8
2021-01-23 21:19:34+00:00,40.87018296062169,S2
2021-01-27 20:16:49+00:00,,L7
2021-02-02 21:19:34+00:00,,S2
2021-02-05 20:09:59+00:00,59.86198211462806,L7
2021-02-07 21:19:33+00:00,39.43249928246148,S2
2021-02-12 21:19:33+00:00,48.59518390600715,S2
2021-02-22 21:19:32+00:00,44.45365400041306,S2
2021-02-28 20:14:25+00:00,,L7
2021-03-01 20:54:02+00:00,62.581027383847136,L8
2021-03-17 20:53:53+00:00,70.11582969991717,L8
2021-03-19 21:19:33+00:00,50.16837003683847,S2
2021-04-01 20:11:52+00:00,,L7
2021-04-02 20:53:49+00:00,69.23764164895175,L8
2021-04-03 21:19:32+00:00,40.58531277357152,S2
2021-04-08 21:19:30+00:00,37.26014657423968,S2
2021-04-09 20:59:58+00:00,64.75503100011753,L8
2021-04-10 20:04:56+00:00,71.80039328511727,L7
2021-04-13 21:19:30+00:00,,S2
2021-04-18 20:53:43+00:00,66.67183154776941,L8
2021-04-18 21:19:29+00:00,49.3197516194981,S2
2021-04-23 21:19:28+00:00,39.013569089294776,S2
2021-04-25 20:59:50+00:00,55.248938005593686,L8
2021-05-03 20:09:11+00:00,,L7
2021-05-03 21:19:31+00:00,37.89603040933136,S2
2021-05-08 21:19:33+00:00,,S2
2021-05-11 20:59:47+00:00,47.69028458868396,L8
2021-05-13 21:19:33+00:00,38.20735211652895,S2
2021-05-20 20:53:42+00:00,67.46873880537358,L8
2021-06-07 21:19:35+00:00,46.67791544907321,S2
2021-06-12 21:00:04+00:00,54.91475210763935,L8
2021-06-13 19:59:34+00:00,,L7
2021-06-29 19:58:14+00:00,,L7
2021-07-02 21:19:35+00:00,,S2
2021-07-12 21:19:36+00:00,,S2
2021-07-15 19:56:53+00:00,,L7
2021-07-17 21:19:38+00:00,59.80505886027862,S2
2021-07-23 20:54:03+00:00,71.75411590934996,L8
2021-07-30 21:00:17+00:00,45.93784860634018,L8
2021-07-31 19:55:29+00:00,,L7
2021-08-06 21:19:37+00:00,37.45231013607172,S2
2021-08-07 20:01:03+00:00,,L7
2021-08-08 20:54:10+00:00,67.82133228723947,L8
2021-08-15 21:00:23+00:00,63.19796731853853,L8
2021-08-16 19:54:04+00:00,52.93754539959628,L7
2021-08-24 20:54:15+00:00,62.31135094266951,L8
2021-08-31 21:00:28+00:00,41.284517088118186,L8
2021-08-31 21:19:29+00:00,37.57180804130745,S2
2021-09-01 19:52:41+00:00,,L7
2021-09-08 19:58:16+00:00,,L7
2021-09-10 21:19:30+00:00,,S2
2021-09-20 21:19:31+00:00,59.29191251521221,S2
2021-09-25 20:54:23+00:00,67.79487733424119,L8
2021-09-30 21:19:34+00:00,61.64034629868289,S2
2021-10-03 19:49:51+00:00,73.78097341965156,L7
2021-10-10 19:55:25+00:00,,L7
2021-10-10 21:19:35+00:00,52.69579564028835,S2
2021-10-11 20:54:28+00:00,65.62896730547297,L8
2021-10-15 21:19:40+00:00,69.82932074882923,S2
2021-10-18 21:00:40+00:00,65.28244298904063,L8
2021-10-19 19:48:26+00:00,61.85084490339101,L7
2021-10-20 21:19:36+00:00,63.06120682213882,S2
2021-10-25 21:19:39+00:00,66.88950951507849,S2
2021-10-26 19:53:58+00:00,,L7
2021-10-30 21:19:35+00:00,61.99378925534561,S2
2021-11-04 19:46:57+00:00,62.100389920237646,L7
2021-11-07 20:58:11+00:00,70.15733056128437,L9
2021-11-11 19:52:27+00:00,70.40117409516006,L7
2021-11-12 20:54:25+00:00,75.65960676763532,L8
2021-11-12 21:00:39+00:00,67.61763412001991,L9
2021-11-19 21:00:34+00:00,65.96442147843632,L8
2021-11-19 21:19:31+00:00,60.12545903658738,S2
2021-11-20 19:45:24+00:00,65.76962341935396,L7
2021-11-29 21:19:30+00:00,49.30872416264576,S2
2021-12-13 19:49:24+00:00,72.73508948210522,L7
2021-12-13 21:00:32+00:00,73.54053493909299,L9
2021-12-14 21:19:34+00:00,,S2
2021-12-19 21:19:28+00:00,51.09281860853982,S2
2021-12-22 20:54:21+00:00,68.75831636610376,L9
2021-12-24 21:19:36+00:00,65.79154616193956,S2
2021-12-29 21:00:32+00:00,60.88890017191524,L9
2022-01-07 19:40:45+00:00,,L7
2022-01-07 20:54:19+00:00,56.34362931666895,L9
2022-01-08 21:19:30+00:00,40.08128863925211,S2
2022-01-13 21:19:35+00:00,38.42792176453473,S2
2022-01-14 19:46:17+00:00,,L7
2022-01-14 21:00:28+00:00,60.56368174614756,L9
2022-01-15 20:54:16+00:00,57.19997479036004,L8
2022-01-23 21:19:34+00:00,,S2
2022-01-28 21:19:28+00:00,,S2
2022-01-30 19:44:44+00:00,57.104407224509885,L7
2022-01-30 21:00:31+00:00,55.23466401998065,L9
2022-02-02 21:19:34+00:00,36.22780959898408,S2
2022-02-07 21:19:28+00:00,41.78550044215908,S2
2022-02-08 19:37:38+00:00,61.29036648405143,L7
2022-02-16 20:54:07+00:00,54.86302665198316,L8
2022-02-17 21:19:28+00:00,39.64564299204989,S2
2022-02-22 21:19:37+00:00,46.613539053337306,S2
2022-02-23 21:00:16+00:00,59.70392811924277,L8
2022-02-24 19:36:03+00:00,66.83556929826383,L7
2022-02-24 20:54:09+00:00,66.90200194022826,L9
2022-02-27 21:19:30+00:00,41.04989764303837,S2
2022-03-03 19:41:33+00:00,64.68467790953802,L7
2022-03-03 21:00:15+00:00,62.339800931445865,L9
2022-03-04 21:19:38+00:00,,S2
2022-03-09 21:19:32+00:00,37.00267650124126,S2
2022-03-11 21:00:12+00:00,68.55336805525083,L8
2022-03-12 19:34:28+00:00,,L7
2022-03-12 20:54:05+00:00,,L9
2022-03-14 21:19:38+00:00,35.02865492781593,S2
2022-03-19 21:00:14+00:00,70.99678117189609,L9
2022-03-19 21:19:32+00:00,49.69641852966389,S2
2022-03-24 21:19:37+00:00,39.17881726557995,S2
2022-03-28 19:32:56+00:00,72.93683900399326,L7
2022-04-03 21:19:36+00:00,46.899295015779565,S2
2022-04-13 20:53:55+00:00,65.15633870249484,L9
2022-04-18 21:19:30+00:00,58.62994907238579,S2
2022-04-29 20:53:48+00:00,65.78418816365493,L9
2022-05-13 21:19:38+00:00,39.60684116761115,S2
2022-05-14 21:00:10+00:00,55.58585745550794,L8
2022-05-24 19:29:57+00:00,75.15435111305143,L7
2022-06-10 19:29:03+00:00,73.16083969346109,L7
2022-06-12 21:19:44+00:00,43.484122266807546,S2
2022-06-16 20:53:42+00:00,86.83936765648167,L9
2022-06-17 21:19:38+00:00,44.11071089437337,S2
2022-06-23 21:00:06+00:00,50.84828192252414,L9
2022-06-27 19:28:01+00:00,69.27636936097132,L7
2022-06-27 21:19:39+00:00,,S2
2022-07-02 20:53:55+00:00,61.00397394032785,L9
2022-07-02 21:19:47+00:00,40.75210735283255,S2
2022-07-07 21:19:39+00:00,39.08142138501459,S2
2022-07-10 20:54:17+00:00,67.63365075325633,L8
2022-07-12 21:19:47+00:00,35.456617319796614,S2
2022-07-17 21:19:39+00:00,42.51240448609362,S2
2022-07-25 21:00:13+00:00,50.9954691818014,L9
2022-07-26 20:54:26+00:00,66.78529296482387,L8
2022-07-27 21:19:39+00:00,43.1270061332149,S2
2022-08-01 21:19:45+00:00,43.67550241463974,S2
2022-08-02 21:00:41+00:00,,L8
2022-08-06 21:19:38+00:00,,S2
2022-08-10 21:00:24+00:00,54.96525623160828,L9
2022-08-11 20:54:34+00:00,,L8
2022-08-16 21:19:36+00:00,42.16312772872614,S2
2022-08-17 19:24:01+00:00,68.69250587704116,L7
2022-08-19 20:54:16+00:00,68.5859146477174,L9
2022-08-21 21:19:47+00:00,34.43811781715954,S2
2022-08-26 21:00:28+00:00,64.68201223806695,L9
2022-08-27 20:54:36+00:00,65.826662545467,L8
2022-08-31 21:19:47+00:00,,S2
2022-09-05 21:19:36+00:00,,S2
2022-09-20 20:54:23+00:00,66.03254733961268,L9
2022-09-25 21:19:35+00:00,48.17100072122973,S2
2022-09-27 21:00:36+00:00,65.82983620128942,L9
2022-09-28 20:54:42+00:00,61.15420759096836,L8
2022-10-05 21:19:32+00:00,,S2
2022-10-06 20:54:24+00:00,63.51267940298428,L9
2022-10-10 21:19:40+00:00,49.28721091031194,S2
2022-10-13 21:00:40+00:00,64.55334251035956,L9
2022-10-14 20:54:34+00:00,70.00366840141973,L8
2022-10-15 21:19:33+00:00,40.883358077485205,S2
2022-10-20 21:19:36+00:00,,S2
2022-10-21 21:00:49+00:00,42.52719121937466,L8
2022-10-24 19:16:39+00:00,57.3363231054987,L7
2022-10-25 21:19:33+00:00,57.34651213709664,S2
2022-10-30 20:54:42+00:00,64.97992438754845,L8
2022-10-30 21:19:38+00:00,38.08882009217783,S2
2022-11-07 20:54:30+00:00,64.79153981581415,L9
2022-11-09 21:19:38+00:00,40.0688015600021,S2
2022-11-10 19:14:21+00:00,75.21977720931491,L7
2022-11-14 21:00:43+00:00,67.22180224685442,L9
2022-11-14 21:19:34+00:00,45.04572042580917,S2
2022-11-15 20:54:36+00:00,67.05955111523292,L8
2022-11-19 21:19:35+00:00,42.87694220709542,S2
2022-11-22 21:00:47+00:00,65.97649505039254,L8
2022-11-23 20:54:31+00:00,70.8310932391653,L9
2022-11-30 21:00:39+00:00,69.18323384048193,L9
2022-12-01 20:54:37+00:00,65.54225174446321,L8
2022-12-09 21:19:35+00:00,42.74719649993861,S2
2022-12-14 19:09:17+00:00,62.38316495216106,L7
2022-12-14 21:19:32+00:00,65.58530445685528,S2
2022-12-17 20:54:30+00:00,49.533334957573246,L8
2022-12-29 21:19:33+00:00,38.30251837190957,S2
